"Skeleton_Metabolite","COPD.0001.Lower.R.05.12.2015","SmNV.0004.Lower.L.06.15.2015","COPD.0002.Lower.L.06.16.2015","COPD.0002.Lower.R.06.16.2015","SmNV.0005.Lower.L.06.17.2015","COPD.0003.Lower.L.06.18.2015","SmNV.0008.Lower.L.06.22.2015","SmNV.0006.Lower.R.06.23.2015","COPD.0007.Lower.L.06.29.2015","SmNV.0009.Lower.L.07.08.2015","SmNV.0012.Lower.R.07.27.2015","SmNV.0013.Lower.R.01.13.2016","SmNV.0014.Lower.R.03.30.2016","SmNV.0016.Lower.L.04.04.2016","COPD.0021.Lower.R.04.14.2016","SmNV.0023.Lower.R.05.31.2016","COPD.0026.Lower.R.06.23.2016","SmNV.0027.Lower.L.08.30.2016","COPD.0030.Lower.R.09.15.2016","SmNV.0032.Lower.R.09.29.2016","COPD.0035.Lower.R.10.13.2016","SmNV.0038.Lower.L.10.26.2016","SmNV.0039.Lower.R.11.10.2016","COPD.0041.Lower.L.11.22.2016","COPD.0041.Lower.R.11.22.2016","SmNV.0043.Lower.R.12.07.2016","SmNV.0044.Lower.R.12.14.2016","COPD.0036.2.Lower.R.12.20.2016","SmNV.0047.Lower.R.02.01.2017","COPD.0050.Lower.R.03.15.2017","COPD.0049.Lower.R.03.21.2017","SmNV.0052.Lower.R.07.06.2017","COPD.0051.Lower.R.08.21.2017","SmNV.0055.Lower.R.08.22.2017","COPD.0056.Lower.R.10.23.2017","SmNV.0060.Lower.R.11.08.2017","SmNV.0064.Lower.R.11.21.2017","SmNV.0067.Lower.R.11.29.2017","COPD.0068.Lower.R.12.12.2017","COPD.0073.Lower.R.12.19.2017","COPD.0079.Lower.R.01.16.2018","SmNV.0085.Lower.R.01.30.2018","SmNV.0091.Lower.R.05.01.2018","SmNV.0093.Lower.R.05.14.2018","SmNV.0098.Lower.RML.06.12.2018","SmNV.0099.Lower.R.06.19.2018","SmNV.0105.Lower.R.07.11.2018","COPD.0101.Lower.R.07.17.2018","COPD.0102.Lower.R.07.24.2018","SmNV.0107.Lower.R.08.01.2018","COPD.0111.Lower.R.08.29.2018","COPD.0115.Lower.R.10.03.2018","COPD.0116.Lower.R.10.16.2018","COPD.0117.Lower.R.10.23.2018","COPD.0121.Lower.R.11.14.2018","COPD.0122.Lower.R.12.26.2018","COPD.0035.Lower.L.10.13.2016","COPD.0066.Lower.R.12.11.2017","COPD.0001.BKG.05.12.2015","SmNV.0004.BKG.06.15.2015","SmNV.0005.BKG.06.17.2015","COPD.0003.BKG.06.18.2015","SmNV.0008.BKG.06.22.2015","COPD.0007.BKG.06.29.2015","SmNV.0013.BKG.01.13.2016","COPD.0021.BKG.04.14.2016","COPD.0026.BKG.06.23.2016","COPD.0030.BKG.09.15.2016","COPD.0001.Upper.05.12.2015","SmNV.0012.Upper.07.27.2015","SmNV.0013.Upper.01.13.2016","SmNV.0044.Upper.12.14.2016","SmNV.0047.Upper.02.01.2017","COPD.0066.Upper.12.11.2017","COPD.0049.Upper.03.21.2017","COPD.0117.Upper.10.23.2018","KEGG"
"2-methylbenzoic acid","0.908258369736001","3.00685996663541","1.49694364585368","0","0.197707503745136","0","0.119416840407237","0.255765030694214","0.380555050443437","0.267287156633831","0","0.142437998123596","0.192975998259894","0","1.71043147701101","0.24433834417107","0.179641079473824","0.249141163727617","1.52709132460355","0.236935816232539","1.40521025112305","0.352539914406817","0.196489197530864","0","0.516291613245501","0.249064132239082","0.225114760595009","0.171616406637631","0.579666009482232","1.81259751556797","0.476535128770266","0","0.210701768671759","0.24213766338047","0.126637245749526","0.359875016659509","0.115216218589655","1.16606908544934","0.289273412581705","0.644273654061929","0.171917712998688","0.155398812419862","0.917038413382347","0.082942142096017","0.348190242472367","0.133805871613859","0.80116355854184","0.278610098857289","0.273052678260318","0.142140234599844","0.184202925289952","0.152693000343837","0","0.142378898581742","0.348979749319281","0.143546033555239","1.04428278407667","0.437730850838559","0","0","0","0","0","0","0","0","0","0","1.00463137725548","3.10087485428288","1.52736336012923","0.834109463130725","0.498878857225765","0.974240737796152","7.49225665194924","0.356903366750904","C07215"
"guanine","1.66326749796824","0.879551564620694","2.97983547673262","0","4.40424568201694","0.707025815987085","0","1.92153906286229","3.19817340390832","1.44007537363676","0","2.65598363683627","0.51362934839418","0.862047846573764","0","3.68135386985231","2.91121136657562","0.891244912548898","3.3864761268935","3.19636499159947","6.75350984532361","1.20610732903525","1.07768799044127","0.694786949785565","0.931289681677781","2.38856305916367","3.53045103167485","4.74682341073541","1.59116564619985","9.34151676146181","5.61115358273237","2.90135191559387","4.50686394682642","1.93812861815334","1.28753776058417","2.71269177229047","2.94812456881422","11.0266256389156","9.19010676980097","2.36594552692027","9.32461501839981","0","1.82656961905145","3.51915508305984","2.68497013122029","5.53594385462369","1.44967899409555","2.55976238396928","6.71575550738505","4.39970477867292","12.2580279775278","3.36688337620806","2.5363624647373","3.68310993459108","3.64096233936156","2.23134887165393","14.1035422940563","2.24272598606957","0","0","0","0","0","0","0","0","0","0","0","18.473410074041","12.7393402077546","2.2857977149491","4.62014854630276","1.62443789506462","8.49657869396384","2.22293216502586","C00242"
"(-)-verbenone","0.101728335376487","0","0.0557416349556355","0","0","0","0","0","0","0.0576939246745014","0","0","0","0","0","0.0324042789674055","0","0","0.0575132636715018","0","0.0266833591084272","0","0","0","0","0","0","0.0530293841997905","0","0.051259245281282","0","0","0","0","0","0","0","0.0750556751156139","0","0","0","0","0","0.0491913552564994","0","0","0.1171704415642","0","0","0","0","0","0","0","0","0","0.0382581325116145","0","0","0","0","0","0","0","0","0","0","0","0.131144254775212","0","0","0","0","0.0650373044749781","0","0","C09913"
"2(1h)-pyridinone","0.712467841911701","21.8291924857917","0.645132628092407","0","139.291008907134","31.7892002387886","90.1308821962837","40.6339778305212","10.336096232682","91.5321359041194","15.8200136682143","6.09359463992949","35.0640408924732","20.1965213311438","21.6271261688726","36.1099171753202","35.8721879284971","34.7130325052995","57.144397660303","27.438249594044","12.7288975624125","10.813655225734","5.01456404320987","17.1312027703188","22.4832839648083","9.44000990886279","18.9824356137627","5.84226528474557","26.5937514669295","21.8673627187915","27.1111089641013","13.9597764251747","18.7639738031179","16.1795066244368","4.0603058078022","83.1645124855449","7.83822558994367","5.89936778306076","103.967339776981","17.2916009737675","39.9179952341331","128.664163196843","53.1958898294903","10.9205590366204","45.4144706825687","21.3953257797119","13.6189755479184","4.54415467026955","17.7155669591476","63.4501265766193","70.5093109218035","0.442735656679478","0.313254331395173","10.8548265228284","22.4401987587225","36.6992407589488","13.008645298196","22.7417838774271","0","0","0","0","0","0","0","0","0","2.72352540278854","0","3.76008987574053","1.00130107568239","5.3946492831681","6.48891057897131","7.7504076523279","3.71961692713254","0","C02502"
"2(5h)-furanone","0.138135607852616","0.0858822582644762","0.175246477672022","0.162089077412513","0.221747754033549","0.143392608404638","0.14293801646604","0.224302623812434","0.33916219930164","0.22967183885371","0.115783854495112","0.144011144701054","0.176930220106581","0.116306228039194","0.232510336024861","0.305482011572561","0.250943007679673","0.0622705450437729","0.241349220345957","0.136491401331345","0.223848098779978","0.126852608904382","0.146802662037037","0.04416076066382","0.212635395021884","0.189104453348167","0.11184735071687","0.23225095098958","0.153232525935314","0.172666415063077","1.47380211950122","0","0.405145982308296","0.165607398520389","0.190528727828227","0.38242963629094","0.174768852479582","0.213409939400631","0.636912802815968","0.573089993181057","0.231519691161769","0.138050142869815","0.22847005870528","0.218153056228683","0.319310616635829","0.170337815614736","0.267049699470277","0.263200159846243","0.192541206035456","0.195930175158197","0.25186250246531","0.174387134331711","0","0.360598249502001","0.263085224829958","0.213919349687181","0.204859420858362","0.193057030016471","0","0","0","0","0","0","0","0","0","0","0.12574748971022","0.0629718568313285","0.118175827275408","0.178527942368546","0.134309606874583","0.0611556436853641","0","0","C17601"
"benzoic acid, 2-amino-3-hydroxy-","1.16104530527192","3.04141276567522","0.616531969254781","0","1.12891620692877","0.599350873381975","0","1.20577148573359","2.47025806805814","2.16333521036842","0.937238454929255","7.26429211530831","4.57718167662545","6.3401867085508","0","0.995989888153746","1.49326146860595","1.174182234644","2.47775884913874","2.7670983066348","2.66087526542947","1.02750942625085","3.55270155698378","1.87379553466509","2.89512719856785","5.78471109568387","4.13689239278322","10.4824568210181","0.906075355641981","4.66097106941816","5.31419719300797","3.89793879362673","4.997037974766","6.13715430800178","5.66033094802794","9.33464873386901","10.7422745008951","2.90521386426953","5.19052690678649","1.14603436550323","6.80558015812805","2.04238597347705","5.73728230706869","8.96588147340944","4.24724141256116","4.92036121087245","1.93041863982879","5.67372186095371","7.6175753091233","7.44926789762195","2.04481226126323","2.7743153982829","1.53693239585869","4.01478295073089","6.60946925908751","3.85747554642219","3.01435908595959","15.5852990101416","1.30000256035278","1.56301263449912","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","C00632"
"dl-2-amino-3-phosphonopropionic acid","0","0","0.675399993177088","0","0","0","0","0","0","0","0","0","0","0","0.742666555675795","0","1.88567130594634","0.554318489735074","0","0","0","4.06328832450147","0.144772376543209","0","2.16940330400695","0","0","2.11809636694415","0","0","0","0","1.15895611307667","0","1.58012956519279","0","0","1.66007766419846","0.807339292746374","0","0","0","0","0","0","0","0","0","0","1.71425165182953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.61353122339691","0","0","0","3.95220964050886","0","0","0","C05672"
"saccharin","0","0","0","0.106916460468952","0","0","0","0","0","0","0","0","0","0.136182126128169","0","0","0","0","0","0.226278879846543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.160752038515332","0.146491811587316","0","0","0","0","0","0","0","0","0.12265240951784","0","0","0","0","0","0","0.116574201706519","0","0.0634685643485719","0.204702864759065","0","0.840369431951487","0.251043501673141","4.59556910720766","1.88623038824514","4.37612201821418","1.73789821501176","0.597258092884186","C12283"
"aminophylline","0","3.82011836378703","2.72049943710981","18.7023064687168","37.6038765617374","217.776023444707","39.9197759887994","95.8424966349727","2.41344513830225","317.70000452755","0","4.25386036902607","23.8645896948959","15.2397301415029","2.94899414523155","5.93572132800124","11.3526647814884","23.7450748733641","10.4153200917067","26.8273713998119","0.683758008689888","4.18285650427224","98.9560088734568","50.963718800898","30.3669392988195","1.83400000663539","0","1.67505926456805","4.47963901797868","2.64304239367063","5.14737960810362","70.6146012265244","6.47850024345618","0","0","383.538062435128","0","1.41547980168913","101.120630758746","154.439777649448","214.562426777716","13.138305507544","132.721741242928","9.47263238446315","68.1541463376751","176.495469257206","0.501874996987472","6.01913397588985","2.52924915792919","209.405602156366","22.9020886748398","35.8506551645486","0","0","27.8973272849536","93.1165206427141","0.747875598447934","22.4370600599448","0","0","0","0","0","0","0","0","0","0","0","0","0.476490121414926","0","3.78536051335149","4.32749369424984","0.519608909861053","0","C07130"
"p-hydroxyphenylacetic acid","901.774627364747","16.4403307601751","111.73921084421","2.90088985234381","0","7.33454469560476","8.33608208275497","18.9912195509741","48.9422600574202","5.14749899123413","0","2.26777065575789","4.50540370316286","160.203838252005","259.821474299922","1.04463979918697","26.2972685957665","2.48678795237465","147.929953803889","20.6721928077951","63.4261985866922","84.7158367692568","13.9980360814657","4.56787144386147","15.7477504665967","15.4392901968171","1.96427073494259","7.01180322497903","1.11316794746239","241.190406223091","3.6681556845863","5.40719395936183","37.2472399705122","3.74368349123965","2.23351409246581","24.7296218485856","0.695901489004937","59.6361999951325","26.4281262269801","0","0.9765034427412","0","1.71788211815503","0.854430492023467","0","4.01514889338508","6.38818509191855","9.47885115066213","48.8389977911428","5.29121778113401","73.4446126758476","3.62188706087307","46.5827416837311","0.976271762118856","1.20477251006337","1.52606260079288","316.810042514417","4.73863464146163","0","1.01695014156522","0","2.70461951673037","0","0","0","0","0","0","1540.88530227317","47.4002494904637","0.563824309069923","104.404354904931","8.10943924416061","31.0121765513149","54.4090390512973","3.65824819487018","C00642"
"castanospermine","0.965915016316452","1.14717390689672","0.795963937812264","0","0.353899536664861","0","0.506989697310952","0.403066647150943","0","0.543152942799793","0","0","0","0","0.66967895890563","0","0.390277101111518","0.345493477848995","0.504456740590508","0.422196530145194","0.776582713503694","0.359110496853258","0","0","0.491427560900128","0.480237016459107","0","0.443767572633552","0","0.637645956929761","0","0","0.342689916593408","0.449992134728577","0","0.576134966930032","0","0.406955273584412","0.287537287871267","0","0.248765394581219","0","0","0","0","0","0.43120833674753","0","0.451844108672009","0","0","0","0","0","0","0","1.13258368818794","0.649570025879453","1.21603167740506","0.991750331717431","0.766797772498929","0","0.807130137418053","0","0","1.96037223078919","0","1.22842533933613","1.49881416956724","0.455054774924521","1.94617946844109","0.938610563731392","0.695491027560327","0","0","0","C02256"
"palmitoyl ethanolamide","1.51425990021723","4.00947133798696","13.8932603187838","4.15541756270853","1.61557104387298","0","0","2.6253264347561","0","7.28607925583988","0","0","4.53338958042325","1.18095459496328","4.5669744542326","0","0","2.87213846068642","0","6.13658783066675","5.80169018611909","0.477773014009485","0","1.27642863023643","12.9935792940043","4.33639596813053","7.39203508137802","0","2.95545821082284","1.22811872140769","1.02512889700326","0","1.38227279685666","0","2.56990626533418","9.94539098444146","1.6144526489354","2.34020644593663","0","0","0","0","0","0","3.47990173890729","0","0","0","0","1.06968892318089","0","0.542843084509186","0","0.812199158694809","0","0.611118589969599","2.0429660988423","0","0","0","0","4.90661733171805","0","0","0","0","0","4.52306869814566","0","4.31591634009004","5.23400513256302","25.7050245635892","22.2629217930534","9.58676627849054","0.984942328424446","56.9777989991142","C16512"
"phosphoric acid","170.61147504187","238.991041153274","165.075377663649","307.09369624131","184.407934781541","366.41102769587","336.931058726849","203.430489108026","242.589590905219","224.968499030888","328.589152834687","208.588000492792","450.851898638869","540.416584387494","224.910799966702","199.756658653757","270.563554448334","202.49082180175","184.743735578972","261.409820809632","131.518000834622","253.602606338639","459.302854938271","309.017634370735","331.847432099857","217.980666658556","252.843694418365","289.684017862065","318.817279256442","126.642537268781","128.75664382114","372.419497377471","165.360888473803","255.836702878219","261.364791083198","301.425246257836","254.45457715999","190.393307353255","148.942728535751","162.746300783656","145.998171058431","271.556579403629","286.460624214126","221.805933489946","202.003086965047","273.158516414111","271.067726433601","205.408222566864","238.026536581245","205.821309951586","135.632556097747","183.365077635892","52.8524209829815","185.095142205367","288.368392622887","224.372735793716","117.597039543643","321.48858731722","559.80331326254","369.262578602608","421.266996378363","494.62298358731","426.097989157841","545.59064666414","386.97589075844","379.526970700948","329.116421514121","378.914701824005","270.064058273607","201.346267987099","106.449296254984","318.099138852051","388.506730154124","346.005543448099","210.528494719099","406.194392142705","C00009"
"caffeine","0","15.5639612581393","17.9483419390013","22.0359625864734","14.3888073269037","484.245594755874","37.7978719855908","55.9954951672419","8.33015853536446","355.879883241673","0","40.7670848668098","35.1883249921455","51.8337300290175","5.83638457036346","4.17948904648871","6.08016114565143","58.5846953067563","5.37458113991333","73.2636095912798","0.772712358494638","79.5313093105847","55.8230996688656","235.29004318636","115.179597625596","0","0","9.11829736970864","22.5358951501812","37.6016635523872","14.8154466120256","197.976105514678","4.68043067816502","0","0","493.782066274804","0","3.57776897139338","139.568315411914","163.082033014852","219.528465767571","2.66696001002078","158.979718760436","1.58790489827122","108.714049576325","291.016223478546","0","9.56334428759348","22.7176094921825","251.74865967055","18.3067710834326","57.4576685489352","75.1708332736671","0","4.22391741175907","108.082484788154","0.939112246359737","90.1133249829369","0","0","0","1.11618599526058","0","0","4.26651545991176","0","0","0","2.55859995171238","0","1.24231278194217","0","1.73842197877213","22.571857643391","1.64784948346783","0","C07481"
"nicotinic acid","0.330286444394564","1.16677070441895","30.7131865166866","0","0.230002667768273","0","0","2.28911587077912","0.213947846342591","0.351227936277965","0","0","0","0.642153918336096","0.786725491828297","0.504569573838774","0.31616247356816","0","12.5326999103508","2.93627679071666","25.9933819377961","0.2573383097342","0.480859375","0","0.439939873557628","1.26724180832322","0","6.43743866806328","0","0.51822361729253","0.157212644545756","0","0","0","0","4.79980452842482","0","39.2949297443627","0","0.270740148474653","0","0","0.487363281302141","0","0","0","0.235888117146341","0.526156744464848","1.00145923743757","0","0.155128164345563","0.184612058840551","0","0.179500157262831","0.262426554077144","0","70.3021707177594","0","0.494948909111999","0","0","0","0","0","0","0.745049391575186","0","34.315120139931","13.475475048097","88.9986871669651","57.7722404707873","3.71588222724944","6.45683600319196","5.92605825920764","160.30506863357","8.41649587603099","C00253"
"nornicotine","0.0466805946440596","0.707607515948226","0","0","7.38858855429265","0.988910797952206","0.241776871452268","0","0.254924075894182","0.452483361253225","0.897693708808372","0.0653102226097175","0.0786184568278216","0.158125530088397","0.581252531979244","1.23962660581286","0.650818445280441","0","0.186806504710256","0.0901103440417066","0.238483442570636","0.0556002184872608","0.109929591049382","2.99316811198661","1.3366903930324","0.602438951562691","1.42684336417204","0.0834638072661116","2.67077113552081","0.22732461005279","0.702961867093384","1.33476542624211","0.373516620662034","1.08198195448473","0.122252397521853","0.413729320332409","0.298019093976991","0.193141141224034","3.20397756283126","0.830420356914239","1.19140942372971","1.56971590007983","1.07096691520971","0.410839254343559","2.196857120114","0.382117270209591","0.651011968168431","0.130714265325734","0.614615603915233","0","0.43444436668554","0","0","0.379692126374242","0.877594721814954","0.381323964419839","0.288781552916266","0.0667408515917782","0","0","0","0","0","0","0","0","0","0","0","0.0720403337611379","0.0148026206136133","0.162346229637191","0.105245629191919","0","0.0406513842201008","0","C06524"
